Player name,Position,Win,Loss,Earned run Average,Games played,Games Started,Complete Game,Shutout,Save,Save Opportunity,Innings pitched,hit,run,earned run,home run,Hit Batsmen,base on balls,Strikeouts,WHIP,AVG
J Odorizzi,P,74.0,69.0,3.99,241.0,237.0,0.0,0.0,1.0,1.0,1253.1,1137.0,594.0,555.0,171.0,35.0,427.0,1172.0,1.25,0.239
M Kilroy,P,141.0,133.0,3.47,303.0,292.0,264.0,19.0,1.0,0.0,2435.2,2445.0,1539.0,939.0,53.0,131.0,754.0,1170.0,1.31,0.252
D Leonard,P,191.0,181.0,3.27,640.0,376.0,192.0,30.0,44.0,0.0,3218.1,3304.0,1434.0,1168.0,158.0,56.0,737.0,1170.0,1.26,0.265
S Miller,P,105.0,103.0,3.24,704.0,93.0,24.0,5.0,154.0,0.0,1694.0,1522.0,697.0,610.0,140.0,39.0,600.0,1164.0,1.25,0.242
C Falkenberg,P,130.0,123.0,2.68,330.0,266.0,180.0,27.0,8.0,0.0,2275.0,2090.0,963.0,678.0,23.0,68.0,690.0,1164.0,1.22,0.248
N Briles,P,129.0,112.0,3.44,452.0,279.0,64.0,17.0,22.0,23.0,2111.2,2141.0,929.0,807.0,186.0,51.0,547.0,1163.0,1.27,0.264
D Dean,P,150.0,83.0,3.02,317.0,230.0,154.0,26.0,30.0,0.0,1967.1,1919.0,774.0,661.0,95.0,27.0,453.0,1163.0,1.21,0.253
M Drabowsky,P,88.0,105.0,3.71,589.0,154.0,33.0,6.0,55.0,68.0,1641.0,1441.0,758.0,676.0,182.0,63.0,702.0,1162.0,1.31,0.236
J Antonelli,P,126.0,110.0,3.34,377.0,268.0,102.0,25.0,21.0,0.0,1992.1,1870.0,860.0,739.0,185.0,38.0,687.0,1162.0,1.28,0.247
M Harder,P,223.0,186.0,3.8,582.0,433.0,181.0,25.0,23.0,0.0,3426.1,3706.0,1714.0,1447.0,161.0,59.0,1118.0,1161.0,1.41,0.276
D Leonard,P,139.0,113.0,2.76,331.0,272.0,152.0,33.0,13.0,0.0,2192.0,2022.0,852.0,672.0,54.0,68.0,664.0,1160.0,1.23,0.249
B Groom,P,119.0,150.0,3.1,367.0,288.0,157.0,22.0,13.0,0.0,2336.1,2205.0,1068.0,806.0,49.0,55.0,783.0,1159.0,1.28,0.254
J Klippstein,P,101.0,118.0,4.24,711.0,161.0,37.0,6.0,66.0,0.0,1967.2,1915.0,1059.0,927.0,203.0,70.0,978.0,1158.0,1.47,0.258
H Bailey,P,81.0,86.0,4.56,245.0,245.0,7.0,4.0,0.0,0.0,1401.2,1455.0,756.0,710.0,175.0,56.0,463.0,1157.0,1.37,0.268
J Garland,P,136.0,125.0,4.37,365.0,342.0,11.0,6.0,1.0,1.0,2151.1,2260.0,1149.0,1045.0,263.0,63.0,723.0,1156.0,1.39,0.273
B Norris,P,67.0,90.0,4.45,355.0,188.0,0.0,0.0,47.0,58.0,1221.1,1220.0,654.0,604.0,156.0,56.0,485.0,1153.0,1.4,0.26
A Rhodes,P,87.0,70.0,4.08,900.0,61.0,5.0,3.0,33.0,72.0,1187.2,1033.0,560.0,538.0,126.0,16.0,516.0,1152.0,1.3,0.235
J Chac?n,P,85.0,91.0,4.18,338.0,227.0,3.0,1.0,0.0,2.0,1435.2,1335.0,722.0,666.0,156.0,56.0,586.0,1151.0,1.34,0.247
T Cahill,P,86.0,99.0,4.26,361.0,233.0,3.0,2.0,1.0,3.0,1507.2,1447.0,774.0,713.0,170.0,63.0,615.0,1151.0,1.37,0.255
J Vargas,P,99.0,99.0,4.29,298.0,277.0,13.0,8.0,0.0,0.0,1643.0,1664.0,826.0,784.0,216.0,47.0,508.0,1147.0,1.32,0.262
J Denny,P,123.0,108.0,3.59,325.0,322.0,62.0,18.0,0.0,0.0,2148.2,2093.0,967.0,856.0,137.0,54.0,778.0,1146.0,1.34,0.258
D Ruthven,P,123.0,127.0,4.14,355.0,332.0,61.0,17.0,1.0,1.0,2109.0,2155.0,1075.0,970.0,165.0,38.0,767.0,1145.0,1.39,0.267
O Dotel,P,59.0,50.0,3.78,758.0,34.0,0.0,0.0,109.0,158.0,951.0,765.0,431.0,399.0,117.0,41.0,412.0,1143.0,1.24,0.219
F Rodr?guez,P,52.0,53.0,2.86,948.0,0.0,0.0,0.0,437.0,513.0,976.0,738.0,336.0,310.0,98.0,17.0,389.0,1142.0,1.15,0.207
J Billingham,P,145.0,113.0,3.82,476.0,305.0,74.0,27.0,15.0,20.0,2230.2,2272.0,1068.0,948.0,176.0,98.0,750.0,1141.0,1.35,0.268
G Harris,P,74.0,90.0,3.69,703.0,98.0,4.0,0.0,54.0,54.0,1467.0,1329.0,689.0,601.0,129.0,54.0,652.0,1141.0,1.35,0.243
D Ellsworth,P,115.0,137.0,3.72,407.0,310.0,87.0,9.0,5.0,7.0,2155.2,2274.0,1033.0,890.0,194.0,45.0,595.0,1140.0,1.33,0.272
L Warneke,P,192.0,121.0,3.19,445.0,343.0,192.0,30.0,13.0,0.0,2782.1,2726.0,1166.0,986.0,175.0,27.0,739.0,1140.0,1.25,0.255
B Chen,P,82.0,81.0,4.62,400.0,227.0,4.0,1.0,1.0,3.0,1532.0,1578.0,849.0,786.0,257.0,45.0,546.0,1140.0,1.39,0.266
B Hoeft,P,97.0,101.0,3.94,505.0,200.0,75.0,17.0,33.0,0.0,1847.1,1820.0,883.0,809.0,173.0,36.0,685.0,1140.0,1.36,0.259
M Wilcox,P,119.0,113.0,4.08,394.0,283.0,73.0,10.0,6.0,6.0,2016.2,1991.0,1013.0,914.0,204.0,74.0,770.0,1137.0,1.37,0.26
E Reulbach,P,182.0,106.0,2.28,399.0,300.0,201.0,40.0,13.0,0.0,2632.1,2117.0,887.0,668.0,33.0,107.0,892.0,1137.0,1.14,0.224
D Ellis,P,138.0,119.0,3.46,345.0,317.0,71.0,14.0,1.0,1.0,2127.2,2067.0,958.0,817.0,140.0,44.0,674.0,1136.0,1.29,0.255
G Uhle,P,200.0,166.0,4.0,513.0,368.0,232.0,21.0,25.0,0.0,3119.2,3417.0,1635.0,1385.0,119.0,113.0,966.0,1135.0,1.4,0.281
M Portugal,P,109.0,95.0,4.03,346.0,283.0,16.0,4.0,5.0,5.0,1826.1,1813.0,896.0,817.0,209.0,36.0,607.0,1134.0,1.33,0.261
I Chamberlain,P,157.0,120.0,3.57,321.0,301.0,264.0,16.0,1.0,0.0,2521.2,2445.0,1560.0,999.0,63.0,113.0,1065.0,1133.0,1.39,0.246
T Hoffman,P,61.0,75.0,2.87,1034.0,0.0,0.0,0.0,601.0,649.0,1089.1,846.0,378.0,347.0,100.0,9.0,307.0,1133.0,1.06,0.211
B O'Dell,P,105.0,100.0,3.29,479.0,199.0,63.0,13.0,48.0,0.0,1817.0,1697.0,758.0,665.0,137.0,42.0,556.0,1133.0,1.24,0.246
B Forsch,P,168.0,136.0,3.76,498.0,422.0,67.0,19.0,3.0,3.0,2794.2,2777.0,1319.0,1169.0,216.0,45.0,832.0,1133.0,1.29,0.261
D Luque,P,194.0,179.0,3.24,550.0,367.0,206.0,26.0,28.0,0.0,3220.1,3231.0,1412.0,1161.0,113.0,26.0,918.0,1130.0,1.29,0.265
D Newcombe,P,149.0,90.0,3.56,344.0,294.0,136.0,24.0,7.0,0.0,2154.2,2102.0,956.0,852.0,252.0,30.0,490.0,1129.0,1.2,0.254
B Ojeda,P,115.0,98.0,3.65,351.0,291.0,41.0,16.0,1.0,1.0,1884.1,1833.0,856.0,765.0,145.0,24.0,676.0,1128.0,1.33,0.257
B Hands,P,111.0,110.0,3.36,374.0,260.0,72.0,17.0,14.0,17.0,1951.0,1895.0,834.0,728.0,167.0,36.0,492.0,1128.0,1.22,0.253
B Dinneen,P,170.0,177.0,3.01,391.0,352.0,306.0,24.0,7.0,0.0,3074.2,2957.0,1411.0,1029.0,78.0,76.0,829.0,1127.0,1.23,0.254
E Milton,P,89.0,85.0,4.99,271.0,270.0,10.0,4.0,0.0,0.0,1582.1,1665.0,935.0,878.0,267.0,35.0,453.0,1127.0,1.34,0.266
B Monbouquette,P,114.0,112.0,3.68,343.0,263.0,78.0,18.0,3.0,0.0,1961.2,1995.0,910.0,803.0,211.0,20.0,462.0,1122.0,1.25,0.263
V Padilla,P,108.0,91.0,4.32,386.0,237.0,4.0,4.0,6.0,19.0,1571.1,1612.0,823.0,754.0,181.0,109.0,551.0,1121.0,1.38,0.267
C Leibrandt,P,140.0,119.0,3.71,394.0,346.0,52.0,18.0,2.0,2.0,2308.0,2390.0,1068.0,952.0,172.0,37.0,656.0,1121.0,1.32,0.268
T Cloninger,P,113.0,97.0,4.07,352.0,247.0,63.0,13.0,6.0,8.0,1767.2,1643.0,898.0,799.0,180.0,33.0,798.0,1120.0,1.38,0.247
M Garcia,P,142.0,97.0,3.27,428.0,281.0,111.0,27.0,23.0,0.0,2174.2,2148.0,888.0,789.0,122.0,33.0,719.0,1117.0,1.32,0.257
J Navarro,P,116.0,126.0,4.72,361.0,309.0,32.0,8.0,2.0,2.0,2055.1,2313.0,1206.0,1078.0,214.0,67.0,690.0,1113.0,1.46,0.285
D Righetti,P,82.0,79.0,3.46,718.0,89.0,13.0,2.0,252.0,252.0,1403.2,1287.0,602.0,540.0,95.0,21.0,591.0,1112.0,1.34,0.244
G Hecker,P,175.0,146.0,2.93,336.0,322.0,312.0,15.0,1.0,0.0,2924.0,2922.0,1726.0,951.0,50.0,72.0,492.0,1110.0,1.17,0.309
T McGraw,P,96.0,92.0,3.14,824.0,39.0,5.0,1.0,180.0,196.0,1514.2,1318.0,597.0,528.0,108.0,22.0,582.0,1109.0,1.25,0.237
